"paper_id","category","year","keywords","cited_by"
"10.1109/ICC45855.2022.9838933","EdgeML",2022,"computing applications resources systems selection feature enable industries limitations response","0"
"10.1109/MASS56207.2022.00118","EdgeML",2022,"classification computing network architecture learning applications detection intrusion systems cybersecurity","0"
"10.1109/Confluence51648.2021.9377095","EdgeML",2021,"computing consumption facilitating fundamental technology networks applications different network designing","1"
"10.1109/icumt51630.2020.9222418","EdgeML",2020,"network applications elements artificial based significant conventionally particularly aiming paradigm","0"
"10.1109/ICBDA57405.2023.10104736","EdgeML",2023,"learning existing enabling enable participants training constraints distribution challenges dynamics","0"
"10.1002/cjoc.202000393","EdgeML",2021,"learning material development application developments traditional scientific discovery oriented functional","0"
"10.1063/5.0104344","EdgeML",2022,"predictive approach learning developing models dynamics mainstream developments processing adaptations","0"
"10.1145/3511808.3557080","EdgeML",2022,"world usually partition problem collaborative worldwide services attention distributions underlying","0"
"10.1145/1857893.1857898","EdgeML",2010,"constancy combination perceptual ability objects important system vision necessary robust","4"
"10.1007/s10489-020-01641-3","EdgeML",2020,"performance recognition function variable classification evaluation different inconsistent mechanical main","0"
"10.1109/SEAA53835.2021.00047","EdgeML",2021,"learning classification devices training asynchronous industrial exponentially increasing created transmitted","0"
"10.1117/12.2306096","EdgeML",2018,"approach processing constraints predictive performance present applications commercial collection wide","0"
"10.1109/ISCC55528.2022.9912802","EdgeML",2022,"communication applications computing networking services fields major capabilities facilitate necessary","0"
"10.1007/978-3-030-60239-0_14","EdgeML",2020,"learning preserving training framework considered method limitation complex computing general","0"
"10.1109/CloudCom.2019.00027","EdgeML",2019,"learning computing vectors actions action experimental results development general services","1"
"10.1109/ICMLA55696.2022.00203","EdgeML",2022,"computing interactions impacting performance decisions central networking development technology operations","0"
"10.1109/OJCOMS.2023.3265425","EdgeML",2023,"computing communication techniques communications considerably consumption typically solutions inefficient computation","0"
"10.1007/978-3-319-57454-7_4","EdgeML",2017,"gaussian interior parameter optimal structural measurements monitoring extensively baselines function","2"
"10.1109/TETC.2019.2963091","EdgeML",2021,"networks future furthermore solutions computing resources technology important devices network","3"
"10.1016/j.nanoen.2021.106002","EdgeML",2021,"circular potential conductance transport topological insulator transistor quantum modulated piezoelectric","0"
"10.3390/jimaging8120326","EdgeML",2022,"processing applications computing systems intelligence artificial intervention increasing automated surveillance","0"
"10.1109/GLOBECOM46510.2021.9685893","EdgeML",2021,"learning computing characteristics networks revolutionized performing increasing deployment techniques federated","0"
"10.1109/TVT.2020.3047149","EdgeML",2021,"performance learning computing communication components fundamental applications existing simulated heterogeneous","0"
"10.3390/s22166252","EdgeML",2022,"applications processing optimization defining industrial predictive compact processed effective different","0"
"10.3390/en16052255","EdgeML",2023,"model outperforms configurations alternative management adapting conditions experiment control informed","0"
"10.1155/2022/1522179","EdgeML",2022,"model approach learning training server detection computers having transfer locally","0"
"10.5753/jisa.2023.3076","EdgeML",2023,"determining presents architecture electrical performance infrastructure applications technologies underlying enable","0"
"10.1049/iet-wss.2020.0091","EdgeML",2020,"computational telemonitoring implementation detection classification classifier resulting constrained transmission continuous","1"
"10.1117/12.2553663","EdgeML",2020,"extraction measurement overlay precise measure accurate placement repeatability reported database","0"
"10.3934/era.2022239","EdgeML",2022,"finance networks development increasing continuous correlation construction associated learning distribution","0"
"10.1145/3378891.3378899","EdgeML",2019,"platform services applications powering artificial devices infrastructure learning training powerful","0"
"10.1155/2021/8072779","EdgeML",2021,"contents network computing communication edge learning system based classifier increase","0"
"10.1109/TII.2021.3065719","EdgeML",2021,"computing federated dimensional consumption parameters requirement significant especially applications environment","1"
"10.1109/ISCC53001.2021.9631460","EdgeML",2021,"learning computational framework resources harvesting profitable feasible controls process synchronizes","0"
"10.1145/3485447.3511990","EdgeML",2022,"computing inference applications prediction powering increasing learning number facilitates artificial","0"
"10.1109/TNSE.2022.3227287","EdgeML",2023,"data network networks consider dataset functions communication efficient leverage learning","0"
"10.3390/app11031179","EdgeML",2021,"vibration connected detection processes investigating automatically temporal spatio present segment","0"
"10.1109/INFOCOMWKSHPS51825.2021.9484503","EdgeML",2021,"computing computational applications emerging delivering centralized learning federated typically consequently","0"
"10.3964/j.issn.1000-0593(2018)10-3169-08","EdgeML",2018,"classification different sensing oriented learning features respectively ecological management significance","0"
"10.3788/LOP56.151502","EdgeML",2019,"salient residual background complex saliency detection constructed network proposed constructing","1"
"10.1007/978-3-030-96504-4_2","EdgeML",2022,"applications infrastructure processing location network environmentally agriculture introducing settings degrade","0"
"10.1109/LCOMM.2021.3101058","EdgeML",2021,"performance enable applications application demonstrates generation learning controller simplified configuration","0"
"10.1109/JIOT.2022.3181990","EdgeML",2023,"computing allocation applications existing inference resource industrial intelligent machine learning","0"
"10.1109/6gsummit49458.2020.9083926","EdgeML",2020,"management interactive applications generation development capability complicated solutions resource learning","0"
"10.1007/s00034-019-01226-7","EdgeML",2020,"computing supports transforming processed collected learning integration logical investigation algorithms","1"
"10.1016/j.comcom.2022.07.028","EdgeML",2022,"learning consumption parameters computing especially attention application fields technology systems","0"
