"cited_paper_id","citing_paper_id"
"10.1038/s41598-020-62642-3","10.1145/3194554.3194636"
"10.1038/s41598-020-62642-3","10.1021/nl904092h"
"10.1038/s41598-020-62642-3","10.1002/adma.201203680"
"10.1145/3194554.3194636","10.1145/3060403.3060470"
"10.1002/admt.202201125","10.1021/nl904092h"
"10.1002/admt.202201125","10.1038/s41586-020-2735-5"
"10.1002/admt.202201125","10.1038/s42254-020-0208-2"
"10.1002/admt.202201125","10.1038/s41565-020-0647-z"
"10.1002/admt.202201125","10.1038/nature23011"
"10.1016/j.mssp.2021.106131","10.1021/nl904092h"
"10.1016/j.mssp.2021.106131","10.1109/SSCI.2015.173"
"10.1016/j.mssp.2021.106131","10.1039/c6nr00476h"
"10.1016/j.mssp.2021.106131","10.1109/LED.2017.2719161"
"10.1109/IJCNN55064.2022.9891923","10.1109/ISVLSI51109.2021.00066"
"10.1109/IJCNN55064.2022.9891923","10.1016/S0893-6080(97)00011-7"
"10.1109/IJCNN55064.2022.9891923","10.1162/neco_a_01086"
"10.1109/ISCA.2016.41","10.1109/MICRO.2014.58"
"10.1109/LED.2019.2950202","10.1002/adma.201604310"
"10.1109/LED.2019.2950202","10.1109/LED.2016.2622716"
"10.1109/LED.2019.2950202","10.1109/TED.2011.2147791"
"10.1007/s11467-022-1173-2","10.1109/LED.2019.2898443"
"10.1007/s11467-022-1173-2","10.1088/1361-6463/aade3f"
"10.1007/s11467-022-1173-2","10.1002/adfm.201804782"
"10.1109/TED.2022.3166868","10.1039/c8nr07442a"
"10.1109/TED.2022.3166868","10.1016/j.orgel.2021.106301"
"10.1109/TED.2022.3166868","10.1109/LED.2019.2904752"
"10.1109/TED.2022.3166868","10.1002/aisy.202000055"
"10.1109/TED.2022.3166868","10.1002/adfm.201704862"
"10.1021/nn501824r","10.1021/nl904092h"
"10.1021/nn501824r","10.3389/fnins.2013.00186"
"10.1021/nn501824r","10.1002/adma.201203680"
"10.1021/nn501824r","10.1109/TED.2011.2147791"
"10.1016/j.nanoen.2022.107744","10.1002/adfm.202005443"
"10.1016/j.nanoen.2022.107744","10.1039/d0nr04950f"
"10.1016/j.nanoen.2022.107744","10.1002/adom.201400472"
"10.1016/j.nanoen.2022.107744","10.1038/s41928-021-00646-1"
"10.1016/j.nanoen.2022.107744","10.1002/aisy.202000210"
"10.1016/j.nanoen.2022.107744","10.1021/acsnano.0c08921"
"10.1016/j.nanoen.2022.107744","10.1016/j.nanoen.2021.106282"
"10.1016/j.nanoen.2022.107744","10.1002/adfm.202110976"
"10.1016/j.nanoen.2022.107744","10.1039/c8nr07133k"
"10.1016/j.nanoen.2022.107744","10.1021/nl904092h"
"10.1016/j.nanoen.2022.107744","10.1039/c9nr08979a"
"10.1016/j.nanoen.2022.107744","10.1002/smll.201800521"
"10.1016/j.nanoen.2022.107744","10.1002/aelm.202000535"
"10.1016/j.nanoen.2022.107744","10.1016/j.nanoen.2022.107171"
"10.1016/j.nanoen.2022.107744","10.1038/s41566-020-00754-y"
"10.1016/j.nanoen.2022.107744","10.1002/aisy.202100236"
"10.1016/j.nanoen.2022.107744","10.1002/aisy.202000119"
"10.1016/j.nanoen.2022.107744","10.1016/j.mtphys.2021.100393"
"10.1016/j.nanoen.2022.107744","10.1002/adfm.201902538"
"10.1016/j.nanoen.2022.107744","10.1002/admt.201800589"
"10.1016/j.nanoen.2022.107744","10.1002/admt.201900037"
"10.1016/j.nanoen.2022.107744","10.1002/aisy.202000099"
"10.1016/j.nanoen.2022.107744","10.1002/adfm.202100069"
"10.1016/j.nanoen.2022.107744","10.1038/s41586-020-2782-y"
"10.1016/j.nanoen.2022.107744","10.1016/j.nanoen.2018.10.018"
"10.1016/j.nanoen.2022.107744","10.1038/s41565-019-0501-3"
"10.1109/JLT.2022.3200307","10.1109/ECOC52684.2021.9606123"
"10.1109/TBME.2021.3129306","10.3389/fnins.2021.611300"
"10.1109/TBME.2021.3129306","10.1038/nature23011"
"10.1109/imw.2019.8739720","10.1063/1.5042408"
"10.1039/d1mh01257f","10.1039/d0mh01730b"
"10.1039/d1mh01257f","10.1038/s41565-020-0647-z"
"10.1039/d1mh01257f","10.1038/s41565-020-0655-z"
"10.1039/d1mh01257f","10.1002/inf2.12158"
"10.1039/d1mh01257f","10.1021/acsami.8b16841"
"10.1039/d1mh01257f","10.1002/adfm.201704862"
"10.1039/d1mh01257f","10.1002/pssr.201900204"
"10.1007/s40820-021-00618-2","10.1126/science.aaw5581"
"10.1007/s40820-021-00618-2","10.1002/sstr.202000029"
"10.1007/s40820-021-00618-2","10.1088/1361-6463/aaf784"
"10.1007/s40820-021-00618-2","10.1039/c8nr07133k"
"10.1007/s40820-021-00618-2","10.1021/nl904092h"
"10.1007/s40820-021-00618-2","10.1002/adma.201805454"
"10.1007/s40820-021-00618-2","10.1021/acs.nanolett.9b00180"
"10.1007/s40820-021-00618-2","10.1002/adma.201402696"
"10.1007/s40820-021-00618-2","10.1002/adma.201905764"
"10.1007/s40820-021-00618-2","10.1088/1361-6463/aade3f"
"10.1007/s40820-021-00618-2","10.1002/adfm.201902538"
"10.1007/s40820-021-00618-2","10.1016/j.nanoen.2018.08.018"
"10.1007/s40820-021-00618-2","10.1002/adma.201902761"
"10.1007/s40820-021-00618-2","10.1109/LED.2016.2570279"
"10.1007/s40820-021-00618-2","10.1016/j.scib.2019.01.016"
"10.1007/s40820-021-00618-2","10.1002/aisy.202000099"
"10.1007/s40820-021-00618-2","10.1039/c6nr00476h"
"10.1007/s40820-021-00618-2","10.1002/aelm.201600100"
"10.1007/s40820-021-00618-2","10.1002/smll.202000041"
"10.1007/s40820-021-00618-2","10.1021/acsami.0c03106"
"10.1007/s40820-021-00618-2","10.1002/aisy.201900136"
"10.1007/s40820-021-00618-2","10.1002/pssr.201900029"
"10.1007/s40820-021-00618-2","10.1016/j.nanoen.2018.10.018"
"10.1007/s40820-021-00618-2","10.1063/5.0013638"
"10.1007/s40820-021-00618-2","10.1038/s41565-019-0501-3"
"10.1002/advs.201903480","10.1126/science.aaw5581"
"10.1002/advs.201903480","10.1002/adma.201604310"
"10.1002/advs.201903480","10.1021/acsnano.7b05726"
"10.1002/advs.201903480","10.1021/acsami.8b16841"
"10.1002/advs.201903480","10.1002/adma.201800195"
"10.1109/MDAT.2021.3051399","10.1145/3297858.3304049"
"10.1109/MDAT.2021.3051399","10.1109/ICCC.2019.00020"
"10.1145/3287624.3288744","10.1109/TCSI.2016.2529279"
"10.1016/j.cap.2021.08.014","10.1039/d0nr04950f"
"10.1016/j.cap.2021.08.014","10.1038/s41928-019-0331-1"
"10.1016/j.cap.2021.08.014","10.1002/aelm.201901408"
"10.1016/j.cap.2021.08.014","10.1021/acsami.9b21747"
"10.1016/j.cap.2021.08.014","10.1039/c8nr07133k"
"10.1016/j.cap.2021.08.014","10.1002/advs.202001544"
"10.1016/j.cap.2021.08.014","10.1002/adfm.201902374"
"10.1016/j.cap.2021.08.014","10.1021/acsaelm.9b00788"
"10.1016/j.cap.2021.08.014","10.1021/acsami.9b23595"
"10.1016/j.cap.2021.08.014","10.1002/aelm.201901107"
"10.1016/j.cap.2021.08.014","10.1002/aelm.201600100"
"10.1016/j.cap.2021.08.014","10.1002/smll.201901423"
"10.1016/j.cap.2021.08.014","10.1002/adma.201203680"
"10.1016/j.cap.2021.08.014","10.1109/TED.2011.2147791"
"10.1016/j.cap.2021.08.014","10.1002/adma.201800195"
"10.1039/d2cp05417e","10.1021/nl904092h"
"10.1039/d2cp05417e","10.1002/aelm.201900008"
"10.1039/d2cp05417e","10.1002/smll.202101434"
"10.1039/d2cp05417e","10.1021/acsaelm.1c01163"
"10.1039/d2cp05417e","10.1002/aisy.202000099"
"10.1039/d2cp05417e","10.1002/aelm.201600100"
"10.1039/d2cp05417e","10.1002/adma.201800195"
"10.1049/ell2.12304","10.1038/s41586-020-2735-5"
"10.1063/1.5109090","10.1038/s41586-018-0180-5"
"10.1063/1.5109090","10.1039/c8nr07442a"
"10.1063/1.5109090","10.1039/c3nr01176c"
"10.1063/1.5109090","10.1007/s11432-017-9424-y"
"10.1063/1.5109090","10.1039/c6nr00476h"
"10.1088/1674-1056/ab75da","10.1021/nl904092h"
"10.1088/1674-1056/ab75da","10.1021/acsami.9b02086"
"10.1088/1674-1056/ab75da","10.1002/adma.201902761"
"10.1088/1674-1056/ab75da","10.1002/aelm.201900765"
"10.1088/1674-1056/ab75da","10.1002/aelm.201600100"
"10.1088/1674-1056/ab75da","10.1002/inf2.12012"
"10.1088/1674-1056/ab75da","10.1038/s41565-019-0501-3"
"10.1007/s11433-020-1548-1","10.1007/s11432-018-9425-1"
"10.1007/s11433-020-1548-1","10.1007/s11432-016-5565-1"
"10.1007/s11433-020-1548-1","10.1007/s11433-019-1499-3"
"10.1109/TBCAS.2017.2759700","10.1007/s11263-014-0788-3"
"10.1039/d3tc00438d","10.1007/s40820-021-00618-2"
"10.1039/d3tc00438d","10.1021/nl904092h"
"10.1039/d3tc00438d","10.1002/adfm.202208320"
"10.1039/d3tc00438d","10.1002/aelm.202101235"
"10.1039/d3tc00438d","10.1038/s42254-020-0208-2"
"10.1039/d3tc00438d","10.1002/admi.202200562"
"10.1039/d3tc00438d","10.1002/adma.201902761"
"10.1039/d3tc00438d","10.1021/acsami.1c01076"
"10.1039/d3tc00438d","10.1002/adfm.201901106"
"10.1039/d3tc00438d","10.1002/smll.201901423"
"10.1039/c6nr00476h","10.1021/nl904092h"
"10.3390/nano13182603","10.1109/TED.2011.2147791"
"10.3390/nano13182603","10.1088/0957-4484/21/17/175202"
"10.3390/nano13182603","10.1039/d1tc05465a"
"10.3390/nano13182603","10.1088/1674-4926/42/1/013101"
"10.3390/nano13182603","10.1016/j.scib.2019.01.016"
"10.3390/nano13182603","10.1039/c8fd90058b"
"10.3390/nano13182603","10.1021/acsami.1c06618"
"10.1038/s41467-023-40535-z","10.1109/JPROC.2022.3209104"
"10.1038/s41467-023-40535-z","10.1038/s43588-021-00184-y"
"10.1016/j.neunet.2018.07.003","10.1021/nl904092h"
"10.1093/nsr/nwac158","10.1021/acs.nanolett.9b00180"
"10.1093/nsr/nwac158","10.1093/nsr/nwaa172"
"10.1093/nsr/nwac158","10.1038/s41565-019-0501-3"
"10.1021/acsami.0c01279","10.1063/1.5047800"
"10.1021/acsami.0c01279","10.3389/fnins.2013.00118"
"10.1021/acsami.0c01279","10.1088/0957-4484/24/38/384010"
"10.1021/acsami.0c01279","10.1021/nl904092h"
"10.1021/acsami.0c01279","10.1002/adfm.201202383"
"10.1007/s40010-023-00828-w","10.1007/s10853-018-2134-6"
"10.1007/s40010-023-00828-w","10.1088/0957-4484/24/38/384010"
"10.1007/s40010-023-00828-w","10.7567/APEX.11.030101"
"10.1007/s40010-023-00828-w","10.1109/JXCDC.2015.2448417"
"10.1007/s40010-023-00828-w","10.1038/nature23011"
"10.1007/s40010-023-00828-w","10.1002/adma.201203680"
"10.1007/s40010-023-00828-w","10.1109/TED.2011.2147791"
"10.1021/acsnano.2c09744","10.7567/JJAP.55.04EA06"
"10.1021/acsnano.2c09744","10.1038/s41928-019-0360-9"
"10.1021/acsnano.2c09744","10.1088/1361-6463/ab35b7"
"10.1021/acsnano.2c09744","10.35848/1882-0786/ab7e07"
"10.1021/acsnano.2c09744","10.1038/nature23011"
"10.1021/acsnano.2c09744","10.1126/sciadv.aau8170"
"10.1021/acsnano.2c09744","10.1038/s41565-019-0593-9"
"10.1021/acsnano.2c09744","10.1002/adma.202103672"
"10.1002/aelm.201600100","10.1021/nl904092h"
"10.1109/APCCAS55924.2022.10090299","10.1109/TBCAS.2018.2834558"
"10.1002/adom.201900766","10.1021/nn501824r"
"10.1002/adom.201900766","10.1002/adom.201400472"
"10.1002/adom.201900766","10.1021/nl904092h"
"10.1002/adom.201900766","10.1002/adfm.201801690"
"10.1002/adom.201900766","10.1002/aelm.201600100"
"10.1002/adom.201900766","10.1002/smll.201800288"
"10.1016/j.bica.2016.11.002","10.11138/FNeur/2013.28.3.191"
"10.1016/j.bica.2016.11.002","10.3389/fnins.2013.00118"
"10.1016/j.bica.2016.11.002","10.1088/0957-4484/24/38/384010"
"10.1016/j.bica.2016.11.002","10.1021/nl904092h"
"10.1021/acsaelm.3c00288","10.1021/acsaelm.2c00272"
"10.1021/acsaelm.3c00288","10.1063/5.0013638"
"10.1360/TB-2021-0179","10.1002/adma.201805454"
"10.1360/TB-2021-0179","10.1002/adfm.201908901"
"10.1360/TB-2021-0179","10.1038/nature23011"
"10.1109/FLEPS53764.2022.9781541","10.1021/nl904092h"
"10.1039/d3nr01301d","10.1038/s41586-018-0180-5"
"10.1039/d3nr01301d","10.1039/d2nr06580k"
"10.1039/d3nr01301d","10.1021/acsnano.0c08921"
"10.1039/d3nr01301d","10.1002/adma.202007851"
"10.1039/d3nr01301d","10.1002/aelm.202200312"
"10.1039/d3nr01301d","10.1002/adfm.202100069"
"10.1039/d3nr01301d","10.1021/acsami.2c14006"
"10.1038/s41467-021-23744-2","10.1002/adfm.201704862"
"10.1103/PhysRevE.106.044206","10.1038/s41928-019-0360-9"
"10.1103/PhysRevE.106.044206","10.1109/TNN.2004.832719"
"10.1103/PhysRevE.106.044206","10.1038/s42254-020-0208-2"
"10.1103/PhysRevE.106.044206","10.1103/PhysRevApplied.15.034017"
"10.1103/PhysRevE.106.044206","10.1038/s41566-020-00754-y"
"10.1109/ISVLSI54635.2022.00068","10.1109/MDAT.2021.3102013"
"10.1109/ISVLSI51109.2021.00066","10.3390/s20092533"
"10.1038/s41598-018-35828-z","10.1109/TNN.2004.832719"
"10.1109/LED.2018.2852698","10.1109/LED.2016.2622716"
"10.1109/EDTM50988.2021.9420926","10.1063/1.5047800"
"10.1109/EDTM50988.2021.9420926","10.1002/adma.201902761"
"10.1016/j.isci.2022.104119","10.1088/1361-6528/aba70f"
"10.1016/j.isci.2022.104119","10.1557/mrs.2020.196"
"10.1088/1361-6463/ab7517","10.1109/LED.2019.2950202"
"10.1088/1361-6463/ab7517","10.1088/1741-2560/13/5/051001"
"10.1088/1361-6463/ab7517","10.1021/nl904092h"
"10.1016/j.mtnano.2019.100059","10.1088/1741-2560/13/5/051001"
"10.1016/j.mtnano.2019.100059","10.1039/c8nr07133k"
"10.1016/j.mtnano.2019.100059","10.1021/nl904092h"
"10.1016/j.mtnano.2019.100059","10.1021/acs.nanolett.9b00180"
"10.1016/j.mtnano.2019.100059","10.1002/aelm.201500125"
"10.1016/j.mtnano.2019.100059","10.1007/s11432-016-5565-1"
"10.1016/j.mtnano.2019.100059","10.1002/admt.201900037"
"10.1016/j.mtnano.2019.100059","10.1039/c6nr00476h"
"10.1016/j.mtnano.2019.100059","10.1109/TED.2011.2147791"
"10.1016/j.mtnano.2019.100059","10.1002/smll.201800288"
"10.1016/j.mtnano.2019.100059","10.1002/adma.201800195"
"10.1515/nanoph-2022-0553","10.1038/s41586-018-0180-5"
"10.1515/nanoph-2022-0553","10.1088/1361-6528/aba70f"
"10.1515/nanoph-2022-0553","10.1038/s42254-020-0208-2"
"10.1515/nanoph-2022-0553","10.1038/s41566-020-00754-y"
"10.1002/aelm.201600090","10.1021/nn501824r"
"10.1002/aelm.201600090","10.3389/fnins.2013.00118"
"10.1002/aelm.201600090","10.1021/nl904092h"
"10.1002/aelm.201600090","10.1109/TED.2011.2147791"
"10.1002/aelm.201600090","10.1002/adfm.201200244"
"10.1109/JIOT.2018.2799948","10.1109/TCAD.2017.2764070"
"10.1109/JIOT.2018.2799948","10.11138/FNeur/2013.28.3.191"
"10.1109/JIOT.2018.2799948","10.1021/nl904092h"
"10.1109/JIOT.2018.2799948","10.1109/TCSI.2016.2529279"
"10.1117/12.2544006","10.3390/photonics6040124"
"10.1038/s41377-022-01031-z","10.1038/s41598-019-56991-x"
"10.1038/s41377-022-01031-z","10.1016/j.neunet.2018.07.003"
"10.1038/s41377-022-01031-z","10.1021/acsami.9b01841"
"10.1038/s41377-022-01031-z","10.1038/s41928-021-00646-1"
"10.1038/s41377-022-01031-z","10.1002/adma.202105017"
"10.1038/s41377-022-01031-z","10.1038/s41565-019-0501-3"
"10.1016/j.neucom.2019.02.009","10.1109/TBCAS.2017.2759700"
"10.1016/j.neucom.2019.02.009","10.1016/j.neunet.2007.12.009"
"10.1002/pssr.201900029","10.1038/s41586-018-0180-5"
"10.1002/pssr.201900029","10.1109/ISCA.2016.13"
"10.1002/pssr.201900029","10.3389/fnins.2016.00333"
"10.1002/pssr.201900029","10.1088/1361-6463/aaf784"
"10.1002/pssr.201900029","10.1109/TNN.2004.832719"
"10.1002/pssr.201900029","10.1109/TNANO.2017.2784364"
"10.1002/pssr.201900029","10.1021/nl904092h"
"10.1002/pssr.201900029","10.1109/ISCA.2016.12"
"10.1002/pssr.201900029","10.1038/nature23011"
"10.1002/pssr.201900029","10.1039/c6nr00476h"
"10.1002/pssr.201900029","10.1002/aelm.201700032"
"10.1002/pssr.201900029","10.3389/fnins.2013.00186"
"10.1002/pssr.201900029","10.1002/adma.201800195"
"10.1002/pssr.201900029","10.1007/s10832-017-0103-0"
"10.1021/acsami.0c14325","10.1016/j.mtnano.2019.100059"
"10.1021/acsami.0c14325","10.1039/c6ra02915a"
"10.1021/acsami.0c14325","10.1002/adma.201203680"
"10.1063/5.0013638","10.1109/LED.2019.2914882"
"10.1063/5.0013638","10.1021/nl904092h"
"10.1063/5.0013638","10.1021/acs.nanolett.9b00180"
"10.1063/5.0013638","10.1002/adma.201905764"
"10.1063/5.0013638","10.1109/LED.2018.2852698"
"10.1063/5.0013638","10.1002/adma.201902761"
"10.1063/5.0013638","10.1038/nature23011"
"10.1063/5.0013638","10.1021/acsami.8b16841"
"10.1021/acsaelm.1c01152","10.1016/j.apsusc.2020.147107"
"10.1021/acsaelm.1c01152","10.1039/c6nr00476h"
"10.1007/s12274-023-5633-y","10.1016/j.matt.2022.07.016"
"10.1007/s12274-023-5633-y","10.1016/j.nanoen.2021.106010"
"10.1007/s12274-023-5633-y","10.1063/1.5122249"
"10.1002/aelm.202200908","10.1063/1.5143659"
"10.1002/aelm.202200908","10.1088/1361-6463/aaf784"
"10.1002/aelm.202200908","10.1016/j.apsusc.2020.147107"
"10.1002/aelm.202200908","10.1002/eom2.12142"
"10.1002/aelm.202200908","10.1002/inf2.12158"
"10.1002/aelm.202200908","10.1002/aelm.201600100"
"10.1002/aelm.202200908","10.1021/acsaelm.2c00663"
"10.1002/aelm.202200908","10.1021/acsami.0c03106"
"10.1002/aelm.202200908","10.1063/1.5124027"
"10.1021/acsnano.7b05726","10.1002/aelm.201600100"
"10.1002/pol.20210502","10.1126/science.aaw5581"
"10.1002/pol.20210502","10.1016/j.nanoen.2021.106010"
"10.1002/pol.20210502","10.1016/j.nanoen.2020.104930"
"10.1002/pol.20210502","10.1002/admt.201800589"
"10.1002/pol.20210502","10.1021/acsami.9b22925"
"10.1021/acs.jpclett.1c03514","10.1039/c3nr01176c"
"10.1021/acs.jpclett.1c03514","10.1021/nl904092h"
"10.1021/acs.jpclett.1c03514","10.1039/d0nr08966d"
"10.1021/acs.jpclett.1c03514","10.1002/adma.201903095"
"10.1021/acs.jpclett.1c03514","10.1038/s41586-020-2735-5"
"10.1021/acs.jpclett.1c03514","10.1002/adom.201900766"
"10.1021/acs.jpclett.1c03514","10.1038/s42254-020-0208-2"
"10.1021/acs.jpclett.1c03514","10.1002/admi.201900471"
"10.1109/DAC56929.2023.10247850","10.1109/ACCESS.2020.3022327"
"10.1109/DAC56929.2023.10247850","10.1145/3297858.3304049"
"10.1109/DAC56929.2023.10247850","10.1109/MICRO50266.2020.00058"
"10.1109/DAC56929.2023.10247850","10.1109/TBCAS.2017.2759700"
"10.7498/aps.71.20220308","10.1002/adfm.202005443"
"10.7498/aps.71.20220308","10.1002/aisy.202000162"
"10.7498/aps.71.20220308","10.1038/s41928-019-0360-9"
"10.7498/aps.71.20220308","10.1002/aisy.202000210"
"10.7498/aps.71.20220308","10.1109/TED.2020.3022814"
"10.7498/aps.71.20220308","10.1088/1361-6463/ab7bb4"
"10.7498/aps.71.20220308","10.1021/acsnano.0c08921"
"10.7498/aps.71.20220308","10.1109/TNN.2004.832719"
"10.7498/aps.71.20220308","10.1016/j.bica.2016.11.002"
"10.7498/aps.71.20220308","10.1039/c8nr07133k"
"10.7498/aps.71.20220308","10.1021/acs.nanolett.9b00180"
"10.7498/aps.71.20220308","10.1063/1.5122249"
"10.7498/aps.71.20220308","10.1002/aelm.201901100"
"10.7498/aps.71.20220308","10.1109/LED.2018.2852698"
"10.7498/aps.71.20220308","10.1038/s41566-020-00754-y"
"10.7498/aps.71.20220308","10.1002/aisy.202000119"
"10.7498/aps.71.20220308","10.1002/advs.201903480"
"10.7498/aps.71.20220308","10.1063/5.0013638"
"10.1109/JEDS.2021.3120200","10.1038/s41586-018-0180-5"
"10.1109/ISCAS.2018.8351735","10.1109/TNNLS.2013.2296777"
"10.1109/ISCAS.2018.8351735","10.1109/TED.2011.2147791"
"10.1109/TASE.2021.3125065","10.1109/ITC44778.2020.9325272"
"10.1109/TASE.2021.3125065","10.1016/j.vlsi.2017.11.001"
"10.1109/TASE.2021.3125065","10.1109/ISCA.2016.12"
"10.1109/TASE.2021.3125065","10.1109/JPROC.2017.2761740"
"10.1109/TASE.2021.3125065","10.1145/3365576"
"10.1109/TASE.2021.3125065","10.1016/j.vlsi.2019.09.008"
"10.1557/mrs.2020.196","10.1038/s41586-018-0180-5"
"10.1557/mrs.2020.196","10.1126/science.aaw5581"
"10.1557/mrs.2020.196","10.1557/mrs.2020.193"
"10.1557/mrs.2020.196","10.1002/adma.201805454"
"10.1557/mrs.2020.196","10.1063/1.5042419"
"10.1557/mrs.2020.196","10.1002/adma.201902761"
"10.1557/mrs.2020.196","10.1021/acsnano.7b05726"
"10.1021/acsami.0c03106","10.1063/1.5047800"
"10.1021/acsami.0c03106","10.1002/adma.201805454"
"10.1021/acsami.0c03106","10.1039/c8nr09918a"
"10.1021/acsami.0c03106","10.1109/TED.2011.2147791"
"10.1021/acsami.0c03106","10.1002/pssr.201900204"
"10.1021/acsaelm.0c00705","10.1016/S0893-6080(97)00011-7"
"10.1021/acsaelm.0c00705","10.11138/FNeur/2013.28.3.191"
"10.1021/acsaelm.0c00705","10.1016/j.robot.2014.11.004"
"10.1021/acsaelm.0c00705","10.1088/1741-2560/13/5/051001"
"10.1021/acsaelm.0c00705","10.1145/2601069"
"10.1021/acsaelm.0c00705","10.1088/0957-4484/21/25/259801"
"10.1002/advs.202202123","10.1021/acsnano.0c08921"
"10.1002/advs.202202123","10.1038/s41566-020-00754-y"
"10.1002/advs.202202123","10.1002/adfm.201902538"
"10.1002/advs.202202123","10.1021/acsnano.7b05726"
"10.1002/advs.202202123","10.1002/advs.201903480"
"10.1002/advs.202202123","10.1002/adfm.202101201"
"10.1002/advs.202202123","10.1007/s12274-021-3381-4"
"10.1002/advs.202202123","10.1038/s41565-019-0501-3"
"10.1063/1.5042419","10.1021/nl904092h"
"10.1063/1.5042419","10.1038/nature23011"
"10.1063/1.5042419","10.1088/0957-4484/21/17/175202"
"10.1109/TCDS.2019.2932179","10.1109/TNNLS.2013.2296777"
"10.1109/TCDS.2019.2932179","10.1007/s11063-013-9315-8"
"10.1109/TCDS.2019.2932179","10.1145/2744769.2744900"
"10.1109/TCDS.2019.2932179","10.1002/adfm.201200244"
"10.1109/LED.2016.2622716","10.1016/j.physc.2007.02.043"
"10.1002/inf2.12198","10.1002/adma.201402696"
"10.1002/inf2.12198","10.1021/acs.chemrev.9b00730"
"10.1002/inf2.12198","10.1021/acsami.9b02086"
"10.1002/inf2.12198","10.1002/adfm.201902538"
"10.1002/inf2.12198","10.1002/advs.201903480"
"10.1002/inf2.12198","10.1002/aisy.201900136"
"10.1002/inf2.12198","10.1038/s41565-019-0501-3"
"10.1002/admi.202200562","10.1021/acsami.1c08424"
"10.1002/admi.202200562","10.1039/c8nr09918a"
"10.1002/admi.202200562","10.1021/acsami.0c03106"
"10.1002/adfm.202011083","10.1126/science.aaw5581"
"10.1002/adfm.202011083","10.1021/acsami.9b21747"
"10.1002/adfm.202011083","10.1021/nl904092h"
"10.1002/adfm.202011083","10.1088/2053-1583/ab23ba"
"10.1002/adfm.202011083","10.1002/adma.201902761"
"10.1002/adfm.202011083","10.1063/1.5124915"
"10.1109/TNANO.2023.3296673","10.1109/TED.2023.3234018"
"10.1109/TNANO.2023.3296673","10.1109/TCAD.2020.3043731"
"10.1109/TNANO.2023.3296673","10.1038/s43588-021-00184-y"
"10.1109/TNANO.2023.3296673","10.1038/s41565-020-0655-z"
"10.1109/TNANO.2023.3296673","10.1002/aisy.202000111"
"10.1063/5.0149154","10.1021/nl904092h"
"10.1063/5.0149154","10.1002/admt.202101323"
"10.1063/5.0149154","10.1021/acsami.1c06618"
"10.7567/JJAP.55.04EA06","10.1021/nn501824r"
"10.7567/JJAP.55.04EA06","10.1021/nl904092h"
"10.7567/JJAP.55.04EA06","10.3389/fnins.2013.00186"
"10.7567/JJAP.55.04EA06","10.1002/adma.201203680"
"10.7567/JJAP.55.04EA06","10.1109/TED.2011.2147791"
"10.1109/LMAG.2021.3136154","10.1021/nl904092h"
"10.1039/d1na00152c","10.1002/adma.201905764"
"10.1039/d1na00152c","10.1002/smll.201901423"
"10.1039/d1na00152c","10.1002/inf2.12012"
"10.1039/d1na00152c","10.1038/s41565-019-0501-3"
"10.1039/d1na00152c","10.1002/adma.201800195"
"10.1073/pnas.2013676118","10.1063/1.5047800"
"10.1049/el.2020.0423","10.1109/TNNLS.2013.2296777"
"10.1049/el.2020.0423","10.1021/acs.nanolett.9b00180"
"10.1049/el.2020.0423","10.1109/LED.2016.2622716"
"10.1088/1674-1056/abc163","10.1109/LED.2017.2754138"
