"paper_id","category","year","keywords","cited_by"
"10.1109/ACCESS.2020.2996307","EdgeML",2020,"transmission participants iteratively proportion properly propose essentially learning diverse models","0"
"10.1109/ComPE53109.2021.9752151","EdgeML",2021,"vulnerabilities importance solutions evident sphere human life emerging applications threats","0"
"10.1109/WAINA.2018.00126","EdgeML",2018,"resources services important applications objectives providers improvement presents context reduction","0"
"10.3390/electronics12061459","EdgeML",2023,"network optimization performance computing consumption explosively data grown era computation","0"
"10.1007/s10853-023-08557-6","EdgeML",2023,"microstructure structure solutions relationship properties stability solution generation material optical","0"
"10.1145/3178876.3186117","EdgeML",2018,"structural information direction network mapping representations embedding representation learning providing","1"
"10.1109/ICMLA55696.2022.00130","EdgeML",2022,"detection devices sensing processing traditional computational demonstrate method monitoring management","0"
"10.1088/1361-648X/aad51f","EdgeML",2018,"topological insulators dimensional rotational transitions considering parameters staggered parameter densities","0"
"10.1155/2022/4199044","EdgeML",2022,"security learning processing modeling proposed field method widely increasing development","0"
"10.1109/JSAC.2019.2906789","EdgeML",2019,"computing allocation approach complexity infrastructure especially common areas computation integrated","2"
"10.1016/j.micpro.2020.103642","EdgeML",2021,"environment learning compared exploration developed model increase includes study power","0"
"10.1145/3384613.3384634","EdgeML",2020,"detection automatically curling proposed model processing significant economic impact export","0"
"10.1109/TED.2021.3110464","EdgeML",2021,"learning examples intelligence device associative demonstration integrated present augmented","1"
"10.1016/j.future.2019.06.022","EdgeML",2019,"performance computing service classification validation current widely models software emerged","0"
"10.1177/1729881420983219","EdgeML",2021,"recognition motion research interactive vision entertainment traditional methods complex illumination","0"
"10.1109/TSMC.2017.2718180","EdgeML",2019,"contents distribution measuring existing variation intensity frequency variations consideration different","0"
"10.1109/SIU59756.2023.10223801","EdgeML",2023,"distribution segmentation attention network learning different special architectures accessible domain","0"
"10.1631/FITEE.2100538","EdgeML",2022,"communication quantization optimization computation minimization quantized training proposed allocation constrained","0"
"10.1109/ICCW.2019.8756663","EdgeML",2019,"predictive caching content patterns strategy increasingly effective experience carriers services","0"
"10.1371/journal.pone.0288964","EdgeML",2023,"computational obtaining variability reliability performance process affected statistical configurations fluctuations","0"
"10.7717/peerj-cs.357","EdgeML",2021,"embeddings structural engineering different embedding visualization classification computational relational predictive","2"
"10.1109/JIOT.2021.3058116","EdgeML",2021,"communication requirements distributed stochastic applications including multiple devices limitations aggregating","0"
"10.1109/METROIND4.0IOT51437.2021.9488546","EdgeML",2021,"processing increasing instrumentation technologies availability computing construction possible primary microcontroller","0"
"10.1117/12.2663092","EdgeML",2023,"environments networks detection intrusion systems centralized traditional feasibility activity tactical","0"
"10.1016/j.actpsy.2015.06.005","EdgeML",2015,"complexity experiments compression correlation perception influences preference objects potential different","0"
"10.1109/ICACEH54312.2021.9768844","EdgeML",2021,"parameters convolutional environment required network environments monitoring different intelligent recognition","0"
"10.23919/JCN.2021.000040","EdgeML",2021,"transmission consumption computing network allocation systematic parameters updating experience capability","0"
"10.1007/s12083-020-01014-0","EdgeML",2021,"communication aggregation utilization data dissemination interoperability based processes environment constant","1"
"10.3390/s23115263","EdgeML",2023,"data systems devices users prediction model management significant strides recently","0"
"10.1109/ACCESS.2020.2998015","EdgeML",2020,"consumption autonomous efficiency reinforcement learning communicating infrastructure gradually advancements increasing","0"
"10.1145/3285017.3285027","EdgeML",2018,"servers computations solution execution issues client computing technology blockchain applications","1"
"10.1109/EDGE60047.2023.00037","EdgeML",2023,"applications computing physical smaller electrical lower scalability offload involve low","0"
"10.1016/j.scs.2020.102324","EdgeML",2020,"centralized selection individually classification perceptron infrastructure management critical intrusion expansion","0"
"10.1016/j.cose.2023.103347","EdgeML",2023,"proposed model based heterogeneous significant security detecting performance techniques classification","0"
"10.1109/DCOSS52077.2021.00022","EdgeML",2021,"application components context observation opportunities sensitive configuration execution distributed reconfigurations","0"
"10.1007/s11244-020-01221-2","EdgeML",2020,"theoretical structural structure spectra experimental characterization selectivity applications possibilities interatomic","0"
"10.1088/1361-6439/abc96c","EdgeML",2021,"characteristics electrical capacitance developed inspection integrity existing integrated intentionally variations","0"
"10.1177/00938548231170801","EdgeML",2023,"individuals experiencing divergent contribute factors regression analyzed severity related addiction","0"
"10.1109/JSAC.2021.3118401","EdgeML",2021,"allocation association communication framework dynamics preserving distributed learning federated","2"
"10.1109/OJCOMS.2023.3290625","EdgeML",2023,"efficient learning protection framework inter signaling decentralized intelligence collaboratively promising","0"
"10.1109/UEMCON54665.2022.9965637","EdgeML",2022,"devices computing connected growth processors applications substantial including components systems","0"
"10.1109/TPDS.2020.3046188","EdgeML",2021,"computing deployment resilience approach servers services network probability infrastructural support","1"
"10.14504/ajr.8.S1.8","EdgeML",2021,"detection detecting method literature explored defect algorithms effectively robustness propose","0"
"10.1109/JIOT.2022.3155667","EdgeML",2022,"computing applications performance offloading communication computation solutions based significant crafting","1"
"10.1109/NOMS54207.2022.9789867","EdgeML",2022,"cooperation transmission optimization formulation operations network processing considering monitoring learning","0"
